regs;inst;popS;gen;mutInst;mutRegs;cross;count;good_fitness;function_dir;final_function;final_fitness;stagnation;start_diversity;end_diversity;found_generation;seed_dir;parameter_combination
10;10;150;33333;0.07;0.1;0.2;1;[True];['I.11.19'];['1.0*x_0*x_3 + 1.0*x_1*x_4 + 1.0*x_2*x_5'];[1.3063536590459954e-29];[99.7359973599736];[94.0];[55.33];[30151];['seed_17'];10_10_150_33333_0.07_0.1_0.2
10;10;150;33333;0.07;0.2;0.05;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 - 2.33486982377251e-16*x_0 + x_1*x_4 + x_2*x_5', '1.0*x_0*x_3 + 1.0*x_1*x_4 + 1.0*x_2*x_5'];[5.679798517591285e-30, 0.0];[99.8619986199862, 99.7989979899799];[92.0, 93.33];[38.67, 48.0];[2775, 18776];['seed_14', 'seed_23'];10_10_150_33333_0.07_0.2_0.05
10;10;150;33333;0.07;0.7;0.1;3;[True, True, True];['I.8.14', 'I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((1.0*x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_1*x_4 + x_2*x_5 + (x_0*x_3)**1.0'];[0.0, 0.0, 6.279332805559255e-30];[99.8709987099871, 99.8379983799838, 99.8949989499895];[93.33, 94.0, 94.0];[64.0, 59.33, 47.33];[22213, 27807, 6101];['seed_8', 'seed_25', 'seed_24'];10_10_150_33333_0.07_0.7_0.1
10;10;150;33333;0.09;0.2;0.1;1;[True];['I.11.19'];['x_0*(x_3 - 2.33486982377251e-16) + x_1*x_4 + x_2*x_5'];[4.764719867534911e-30];[99.87699876998772];[92.67];[52.0];[6637];['seed_22'];10_10_150_33333_0.09_0.2_0.1
10;10;150;33333;0.09;0.5;0.05;2;[True, True];['I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5 - 2.33486982377251e-16*x_4'];[0.0, 8.330371159133885e-30];[99.9189991899919, 99.84099840998412];[94.0, 94.0];[60.67, 49.33];[16488, 29330];['seed_21', 'seed_17'];10_10_150_33333_0.09_0.5_0.05
10;10;200;25000;0.09;0.4;0.15;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.1433731020409966e-30, 5.2064819744586776e-30];[99.784, 99.768];[94.0, 90.5];[49.0, 54.5];[7820, 4568];['seed_10', 'seed_22'];10_10_200_25000_0.09_0.4_0.15
10;10;200;25000;0.09;0.5;0.7;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[8.898351010893014e-30];[99.864];[92.5];[57.0];[18116];['seed_9'];10_10_200_25000_0.09_0.5_0.7
10;10;250;20000;0.07;0.1;0.3;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[1.2495556738700828e-29];[99.81];[92.0];[37.6];[12236];['seed_23'];10_10_250_20000_0.07_0.1_0.3
10;10;250;20000;0.07;0.3;0.3;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.775];[90.8];[63.2];[4096];['seed_23'];10_10_250_20000_0.07_0.3_0.3
10;10;250;20000;0.07;0.5;0.3;3;[True, True, True];['I.8.14', 'I.8.14', 'I.11.19'];['sqrt(1.0*(x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 6.500213859021137e-30];[99.625, 99.83, 99.82];[90.4, 88.0, 90.4];[48.0, 56.0, 44.4];[10139, 19980, 17258];['seed_21', 'seed_6', 'seed_8'];10_10_250_20000_0.07_0.5_0.3
10;10;1250;4000;0.09;0.1;0.05;3;[True, True, True];['I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.1433731020409966e-30, 6.815758221109542e-30, 6.2477783693504134e-30];[99.65, 99.35, 99.1];[78.4, 77.52, 76.56];[46.88, 50.24, 46.64];[367, 579, 2663];['seed_23', 'seed_17', 'seed_13'];10_10_1250_4000_0.09_0.1_0.05
10;10;2500;2000;0.05;0.2;0.05;3;[True, True, True];['I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5 - 2.33486982377251e-16', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.3958085917117206e-30, 8.551252212595769e-30, 5.36425415550288e-30];[98.5, 98.85, 97.75];[73.64, 73.92, 72.84];[36.16, 33.64, 41.0];[967, 196, 989];['seed_22', 'seed_23', 'seed_13'];10_10_2500_2000_0.05_0.2_0.05
10;10;2500;2000;0.05;0.3;0.2;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.2064819744586776e-30, 5.2064819744586776e-30];[98.0, 98.25];[73.48, 74.12];[39.76, 28.12];[1498, 212];['seed_8', 'seed_7'];10_10_2500_2000_0.05_0.3_0.2
10;10;2500;2000;0.07;0.5;0.7;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[8.961459883310695e-30];[98.85];[73.44];[30.08];[1308];['seed_17'];10_10_2500_2000_0.07_0.5_0.7
10;10;2500;2000;0.07;0.7;0.5;5;[True, True, True, True, True];['I.8.14', 'I.8.14', 'I.8.14', 'I.8.14', 'I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0, 0.0, 0.0, 0.0, 0.0];[97.55, 98.4, 98.75, 98.95, 98.75];[76.36, 75.4, 75.68, 75.44, 73.88];[44.52, 49.72, 43.32, 27.2, 36.28];[1446, 1257, 1798, 1099, 833];['seed_9', 'seed_22', 'seed_16', 'seed_15', 'seed_14'];10_10_2500_2000_0.07_0.7_0.5
20;20;50;100000;0.05;0.1;0.2;1;[True];['I.11.19'];['1.0*x_0*x_3 + 1.0*x_1*x_4 + 1.0*x_2*x_5'];[7.099748146989106e-30];[99.937];[96.0];[80.0];[14674];['seed_19'];20_20_50_100000_0.05_0.1_0.2
20;20;100;50000;0.09;0.5;0.1;1;[True];['I.11.19'];['(x_4 + (x_1 + x_3)*(x_2*x_5 + x_3*(x_0 - x_4)))/(x_1 + x_3)'];[7.162857019406787e-30];[99.89];[100.0];[79.0];[10037];['seed_18'];20_20_100_50000_0.09_0.5_0.1
20;20;150;33333;0.07;0.3;0.2;4;[True, True, True, True];['I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + 1.0*x_1*x_4 + x_2*x_5'];[0.0, 9.560994171278662e-30, 4.259848888193464e-30, 0.0];[99.8469984699847, 99.8079980799808, 99.8739987399874, 99.8169981699817];[97.33, 97.33, 96.67, 98.0];[72.67, 51.33, 64.0, 40.67];[7480, 15418, 2022, 4403];['seed_22', 'seed_14', 'seed_8', 'seed_6'];20_20_150_33333_0.07_0.3_0.2
20;20;150;33333;0.09;0.7;0.3;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[6.2477783693504134e-30, 0.0];[99.849998499985, 99.9009990099901];[97.33, 99.33];[57.33, 67.33];[8276, 3058];['seed_10', 'seed_12'];20_20_150_33333_0.09_0.7_0.3
20;20;200;25000;0.07;0.7;0.5;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.816];[97.0];[47.5];[21438];['seed_23'];20_20_200_25000_0.07_0.7_0.5
20;20;250;20000;0.07;0.3;0.3;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_5*(x_2 - 2.33486982377251e-16)'];[4.890937612370273e-30];[99.795];[96.4];[43.2];[2675];['seed_9'];20_20_250_20000_0.07_0.3_0.3
20;20;1250;4000;0.05;0.1;0.2;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[98.775];[85.28];[36.96];[841];['seed_14'];20_20_1250_4000_0.05_0.1_0.2
20;20;1250;4000;0.05;0.5;0.2;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', '1.0*x_0*x_3 + 1.0*x_1*x_4 + 1.0*x_2*x_5'];[9.655657479905185e-30, 9.718766352322868e-30];[99.125, 99.2];[85.2, 83.2];[52.24, 41.6];[1364, 786];['seed_22', 'seed_6'];20_20_1250_4000_0.05_0.5_0.2
20;20;1250;4000;0.09;0.5;0.05;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[99.3];[85.12];[51.76];[447];['seed_11'];20_20_1250_4000_0.09_0.5_0.05
20;20;2500;2000;0.05;0.3;0.1;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.616689645173604e-30, 1.0349855076499674e-29];[97.1, 97.7];[79.48, 80.12];[31.88, 33.88];[1520, 1202];['seed_9', 'seed_24'];20_20_2500_2000_0.05_0.3_0.1
30;30;50;100000;0.05;0.3;0.7;1;[True];['I.11.19'];['x_0*x_3 + x_1/x_4 + x_2*x_5'];[6.657986040065339e-30];[99.961];[96.0];[84.0];[6824];['seed_14'];30_30_50_100000_0.05_0.3_0.7
30;30;50;100000;0.05;0.4;0.5;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + 2.1684043449710089e-16*x_0 + x_1*x_4 + x_2*x_5'];[0.0, 3.565651291598973e-30];[99.98, 99.932];[96.0, 96.0];[46.0, 90.0];[624, 31649];['seed_18', 'seed_14'];30_30_50_100000_0.05_0.4_0.5
30;30;50;100000;0.07;0.7;0.7;1;[True];['I.11.19'];['1.0*x_0*x_3 + 1.0*x_1*x_4 + 1.0*x_2*x_5'];[6.2477783693504134e-30];[99.95];[100.0];[66.0];[94886];['seed_20'];30_30_50_100000_0.07_0.7_0.7
30;30;50;100000;0.09;0.4;0.15;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[99.943];[100.0];[100.0];[15265];['seed_24'];30_30_50_100000_0.09_0.4_0.15
40;40;50;100000;0.09;0.7;0.15;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.1433731020409966e-30, 5.1433731020409966e-30];[99.979, 99.93];[100.0, 96.0];[90.0, 90.0];[9834, 88494];['seed_9', 'seed_8'];40_40_50_100000_0.09_0.7_0.15
40;40;100;50000;0.07;0.3;0.15;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.788];[100.0];[59.0];[40437];['seed_14'];40_40_100_50000_0.07_0.3_0.15
40;40;2500;2000;0.07;0.2;0.15;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[98.7];[83.92];[34.68];[556];['seed_15'];40_40_2500_2000_0.07_0.2_0.15
50;50;150;33333;0.05;0.1;0.2;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5 + 1.056412609423739e-15'];[5.2064819744586776e-30];[99.8469984699847];[97.33];[86.0];[3661];['seed_6'];50_50_150_33333_0.05_0.1_0.2
