regs;inst;popS;gen;mutInst;mutRegs;cross;count;good_fitness;function_dir;final_function;final_fitness;stagnation;start_diversity;end_diversity;found_generation;seed_dir;parameter_combination
20;20;200;25000;0.07;0.7;0.5;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.836];['{98.0}'];['{63.0}'];[18952];['seed_3'];20_20_200_25000_0.07_0.7_0.5
20;20;200;25000;0.09;0.2;0.15;1;[True];['I.8.14'];['sqrt(1.0*(x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.756];['{97.5}'];['{55.0}'];[23665];['seed_1'];20_20_200_25000_0.09_0.2_0.15
20;20;250;20000;0.07;0.3;0.3;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[99.73];['{96.0}'];['{51.2}'];[5500];['seed_2'];20_20_250_20000_0.07_0.3_0.3
20;20;250;20000;0.07;0.3;0.7;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.83];['{95.2}'];['{56.4}'];[13539];['seed_5'];20_20_250_20000_0.07_0.3_0.7
20;20;1250;4000;0.05;0.1;0.2;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.017155357205635e-30];[98.775];['{83.6}'];['{67.36}'];[1953];['seed_1'];20_20_1250_4000_0.05_0.1_0.2
20;20;1250;4000;0.05;0.1;0.3;1;[False];['II.11.28'];['x_0*x_1 + 1/cos(0.857363830930926*x_0*x_1)'];[5.767655011142634e-07];[98.35];['{89.52}'];['{47.52}'];[4000];['seed_1'];20_20_1250_4000_0.05_0.1_0.3
20;20;1250;4000;0.05;0.5;0.2;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[4.638502122699549e-30];[98.975];['{85.52}'];['{29.12}'];[877];['seed_3'];20_20_1250_4000_0.05_0.5_0.2
20;20;1250;4000;0.09;0.5;0.05;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.1];['{86.48}'];['{46.16}'];[3170];['seed_2'];20_20_1250_4000_0.09_0.5_0.05
20;20;1250;4000;0.09;0.5;0.7;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.5220263365470826e-30];[99.475];['{85.2}'];['{35.52}'];[3531];['seed_2'];20_20_1250_4000_0.09_0.5_0.7
20;20;2500;2000;0.05;0.3;0.1;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[1.0128974023037793e-29];[97.9];['{79.16}'];['{30.04}'];[1089];['seed_4'];20_20_2500_2000_0.05_0.3_0.1
30;30;50;100000;0.05;0.3;0.1;1;[True];['I.11.19'];['x_0*(x_3 - 2.33486982377251e-16) + x_1*x_4 + x_2*x_5'];[4.764719867534911e-30];[99.937];['{98.0}'];['{76.0}'];[24648];['seed_4'];30_30_50_100000_0.05_0.3_0.1
30;30;50;100000;0.05;0.3;0.7;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[6.184669496932733e-30];[99.853];['{98.0}'];['{40.0}'];[77187];['seed_4'];30_30_50_100000_0.05_0.3_0.7
30;30;50;100000;0.05;0.4;0.5;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.1433731020409966e-30];[99.972];['{98.0}'];['{36.0}'];[10604];['seed_2'];30_30_50_100000_0.05_0.4_0.5
30;30;50;100000;0.05;0.4;0.7;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[99.928];['{98.0}'];['{34.0}'];[41236];['seed_4'];30_30_50_100000_0.05_0.4_0.7
30;30;50;100000;0.07;0.7;0.7;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.96];['{100.0}'];['{66.0}'];[83831];['seed_2'];30_30_50_100000_0.07_0.7_0.7
30;30;50;100000;0.09;0.4;0.15;1;[True];['I.11.19'];['x_0*x_3 + 1.0*x_1*x_4 + x_2*x_5'];[0.0];[99.916];['{98.0}'];['{88.0}'];[28390];['seed_3'];30_30_50_100000_0.09_0.4_0.15
30;30;200;25000;0.09;0.4;0.7;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.1433731020409966e-30];[99.904];['{97.0}'];['{69.0}'];[4038];['seed_3'];30_30_200_25000_0.09_0.4_0.7
30;30;250;20000;0.05;0.4;0.05;2;[False, False];['I.8.14', 'II.11.28'];['sqrt(-1.0*x_0 + x_1 + (x_0 - x_1)*(x_0 - x_1 + 0.999910374005204) + (x_2 - x_3)**2)', 'x_0*x_1 + cos(x_0*x_1)**(-tanh(tanh(1.9687012432153*cos(x_0*x_1))))'];[8.740729177386352e-10, 4.842088180162897e-07];[99.465, 99.735];['{97.2}', '{96.4}'];['{40.4}', '{50.0}'];[20000, 20000];['seed_3', 'seed_2'];30_30_250_20000_0.05_0.4_0.05
30;30;250;20000;0.05;0.5;0.5;1;[True];['I.11.19'];['(x_0 - x_2 + x_3*(x_1*x_4 + x_2*(x_3 + x_5)) - 2.33486982377251e-16)/x_3'];[9.21389537298142e-30];[99.785];['{95.6}'];['{48.8}'];[5632];['seed_3'];30_30_250_20000_0.05_0.5_0.5
30;30;250;20000;0.07;0.2;0.7;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.75];['{96.4}'];['{56.8}'];[18354];['seed_2'];30_30_250_20000_0.07_0.2_0.7
30;30;1250;4000;0.05;0.4;0.1;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[98.575];['{89.12}'];['{61.2}'];[1853];['seed_2'];30_30_1250_4000_0.05_0.4_0.1
30;30;2500;2000;0.05;0.3;0.05;1;[True];['I.11.19'];['1.0*x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[98.1];['{84.6}'];['{42.2}'];[1470];['seed_2'];30_30_2500_2000_0.05_0.3_0.05
40;40;50;100000;0.05;0.1;0.1;1;[False];['II.11.28'];['2.49696718284081**((x_0*x_1)**0.96269604440298182)'];[9.88810385521649e-07];[99.971];['{100.0}'];['{64.0}'];[100000];['seed_3'];40_40_50_100000_0.05_0.1_0.1
40;40;50;100000;0.05;0.3;0.15;1;[False];['II.11.28'];['(0.25**(0.25**(-0.5577577010759213*x_0*x_1)) + 2.434294481903252)**(x_0*x_1)'];[8.75472839870142e-07];[99.946];['{100.0}'];['{68.0}'];[100000];['seed_1'];40_40_50_100000_0.05_0.3_0.15
40;40;50;100000;0.09;0.3;0.5;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.5220263365470826e-30];[99.945];['{100.0}'];['{82.0}'];[24655];['seed_2'];40_40_50_100000_0.09_0.3_0.5
40;40;50;100000;0.09;0.7;0.15;1;[True];['I.11.19'];['x_0**1.0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[99.907];['{98.0}'];['{100.0}'];[82183];['seed_5'];40_40_50_100000_0.09_0.7_0.15
40;40;50;100000;0.15;0.4;0.15;1;[True];['I.11.19'];['x_0*x_3 + 0.99999999999999989*x_1*x_4 + 1.0*x_2*x_5'];[6.500213859021137e-30];[99.963];['{100.0}'];['{74.0}'];[11480];['seed_4'];40_40_50_100000_0.15_0.4_0.15
40;40;100;50000;0.07;0.3;0.15;2;[True, False];['I.11.19', 'II.11.28'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_1 + cos(x_0*x_1)**(-tanh((0.4342944819032518**(x_0*x_1))**0.1839397205857212))'];[7.225965891824468e-30, 8.57738749825574e-07];[99.872, 99.938];['{99.0}', '{98.0}'];['{53.0}', '{60.0}'];[20776, 50000];['seed_2', 'seed_1'];40_40_100_50000_0.07_0.3_0.15
40;40;150;33333;0.09;0.7;0.15;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.1433731020409966e-30];[99.8559985599856];['{99.33}'];['{67.33}'];[31808];['seed_3'];40_40_150_33333_0.09_0.7_0.15
40;40;250;20000;0.05;0.5;0.15;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.1433731020409966e-30];[99.625];['{98.4}'];['{39.2}'];[9422];['seed_2'];40_40_250_20000_0.05_0.5_0.15
40;40;1250;4000;0.05;0.5;0.2;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[98.825];['{90.16}'];['{27.36}'];[1988];['seed_5'];40_40_1250_4000_0.05_0.5_0.2
40;40;2500;2000;0.07;0.2;0.15;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[8.298816722925045e-30];[97.95];['{83.48}'];['{44.08}'];[646];['seed_3'];40_40_2500_2000_0.07_0.2_0.15
50;50;100;50000;0.09;0.1;0.05;1;[True];['I.11.19'];['x_0*x_3 + 0.111111111111111*x_1*x_4 + x_2*x_5'];[4.386066633028825e-30];[99.878];['{99.0}'];['{68.0}'];[11815];['seed_5'];50_50_100_50000_0.09_0.1_0.05
50;50;150;33333;0.05;0.1;0.2;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[99.7659976599766];['{98.0}'];['{63.33}'];[21145];['seed_4'];50_50_150_33333_0.05_0.1_0.2
50;50;250;20000;0.05;0.2;0.2;1;[False];['II.11.28'];['x_0*x_1 + 1/cos(tanh(x_0*x_1 + 0.9523374523732118)*asin(tanh(x_0*x_1)))'];[5.892576308688433e-07];[99.755];['{96.8}'];['{57.6}'];[20000];['seed_1'];50_50_250_20000_0.05_0.2_0.2
50;50;250;20000;0.05;0.3;0.4;1;[True];['I.11.19'];['x_0*x_3 + x_5*(x_2 + x_4) + (x_1 - x_5)*(x_4 - 1.167434911886255e-15)'];[5.837570698635488e-30];[99.66];['{97.2}'];['{45.2}'];[6762];['seed_2'];50_50_250_20000_0.05_0.3_0.4
50;50;250;20000;0.07;0.2;0.05;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.1433731020409966e-30];[99.63];['{96.0}'];['{54.4}'];[4130];['seed_1'];50_50_250_20000_0.07_0.2_0.05
50;50;2500;2000;0.07;0.3;0.05;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + 1.0*x_2*x_5'];[0.0];[97.05];['{85.2}'];['{46.72}'];[1077];['seed_4'];50_50_2500_2000_0.07_0.3_0.05
50;50;2500;2000;0.09;0.5;0.5;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[98.9];['{84.52}'];['{45.2}'];[1397];['seed_2'];50_50_2500_2000_0.09_0.5_0.5
100;100;150;33333;0.09;0.2;0.2;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[99.8259982599826];['{98.0}'];['{86.0}'];[21381];['seed_3'];100_100_150_33333_0.09_0.2_0.2
100;100;250;20000;0.05;0.1;0.1;1;[True];['I.11.19'];['x_0*(x_3 - 2.33486982377251e-16) + x_1*x_4 + 1.0*x_2*x_5'];[5.1118186658321575e-30];[99.52];['{98.0}'];['{80.8}'];[9798];['seed_1'];100_100_250_20000_0.05_0.1_0.1
100;100;1250;4000;0.07;0.4;0.2;1;[False];['I.11.19'];['x_0*x_3 + 0.999909204262595*x_1*x_4 + x_2*x_5'];[8.362458268578741e-07];[98.4];['{90.8}'];['{32.88}'];[4000];['seed_1'];100_100_1250_4000_0.07_0.4_0.2
