regs;inst;popS;gen;mutInst;mutRegs;cross;count;good_fitness;function_dir;final_function;final_fitness;stagnation;start_diversity;end_diversity;found_generation;seed_dir;parameter_combination
5;5;25;200000;0.09;0.1;0.15;6;[True, True, True, True, True, True];['I.8.14', 'I.8.14', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 0.0, 0.0, 0.0, 8.803687702266493e-30];[99.976, 99.987, 99.9765, 99.9795, 99.9845, 99.973];[100.0, 100.0, 88.0, 100.0, 96.0, 100.0];[64.0, 64.0, 96.0, 92.0, 56.0, 92.0];[79754, 48559, 6499, 90029, 35828, 195154];['seed_55', 'seed_39', 'seed_21', 'seed_39', 'seed_25', 'seed_59'];5_5_25_200000_0.09_0.1_0.15
5;5;25;200000;0.09;0.6;0.0;4;[True, True, True, True];['I.8.14', 'I.8.14', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + 1.0*x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 4.259848888193464e-30, 5.3958085917117206e-30];[99.97, 99.9765, 99.976, 99.9885];[100.0, 92.0, 96.0, 100.0];[68.0, 56.0, 92.0, 68.0];[96494, 57239, 131263, 2889];['seed_47', 'seed_13', 'seed_11', 'seed_28'];5_5_25_200000_0.09_0.6_0.0
5;5;25;200000;0.09;0.6;0.2;4;[True, True, True, True];['I.8.14', 'I.11.19', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', '1.0*x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 6.6264316038565e-30, 5.806016262426647e-30, 0.0];[99.9685, 99.9905, 99.9775, 99.9775];[96.0, 100.0, 100.0, 100.0];[56.0, 100.0, 92.0, 92.0];[123220, 4454, 137640, 80055];['seed_58', 'seed_60', 'seed_26', 'seed_49'];5_5_25_200000_0.09_0.6_0.2
5;5;50;100000;0.05;0.2;0.15;6;[True, True, True, True, True, True];['I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[3.407879110554771e-30, 4.8593831761614335e-30, 1.0160528459246633e-29, 0.0, 8.04638123325432e-30, 6.500213859021137e-30];[99.945, 99.929, 99.953, 99.968, 99.966, 99.977];[100.0, 94.0, 90.0, 94.0, 94.0, 94.0];[84.0, 92.0, 66.0, 36.0, 48.0, 28.0];[59157, 45763, 12313, 27189, 2674, 1777];['seed_15', 'seed_11', 'seed_20', 'seed_34', 'seed_35', 'seed_36'];5_5_50_100000_0.05_0.2_0.15
5;5;50;100000;0.05;0.3;0.0;6;[True, True, True, True, True, True];['I.8.14', 'I.8.14', 'I.8.14', 'I.8.14', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 0.0, 0.0, 1.508302050782575e-29, 4.007413398522739e-30];[99.962, 99.972, 99.947, 99.953, 99.959, 99.95];[98.0, 96.0, 88.0, 100.0, 94.0, 98.0];[26.0, 26.0, 48.0, 38.0, 40.0, 78.0];[52992, 85629, 50368, 9811, 33811, 56555];['seed_12', 'seed_43', 'seed_26', 'seed_24', 'seed_35', 'seed_53'];5_5_50_100000_0.05_0.3_0.0
5;5;50;100000;0.05;0.3;0.2;10;[True, True, True, True, True, True, True, True, True, True];['I.8.14', 'I.8.14', 'I.8.14', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*(x_3 - 2.33486982377251e-16) + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*(x_4 - 4.669739647545019e-16) + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 0.0, 0.0, 7.857054616001278e-30, 4.985600920996796e-30, 8.172598978089683e-30, 5.1433731020409966e-30, 1.1864468014524017e-29, 7.068193710780266e-30];[99.956, 99.942, 99.962, 99.946, 99.963, 99.94, 99.948, 99.946, 99.964, 99.961];[96.0, 96.0, 94.0, 90.0, 96.0, 98.0, 92.0, 98.0, 90.0, 96.0];[40.0, 32.0, 28.0, 34.0, 62.0, 64.0, 82.0, 46.0, 52.0, 44.0];[86773, 76009, 35418, 10398, 25490, 8654, 81548, 19616, 13308, 4867];['seed_47', 'seed_17', 'seed_28', 'seed_46', 'seed_27', 'seed_53', 'seed_56', 'seed_29', 'seed_26', 'seed_59'];5_5_50_100000_0.05_0.3_0.2
5;5;50;100000;0.05;0.4;0.1;20;[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True];['I.8.14', 'I.8.14', 'I.8.14', 'I.8.14', 'I.8.14', 'I.8.14', 'I.8.14', 'I.8.14', 'I.8.14', 'I.8.14', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((-x_0 + x_1)**2 + (-x_2 + x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((-x_0 + x_1)**2.0 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', '1.0*x_0*x_3 + 1.0*x_1*x_4 + 1.0*x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', '(x_0 - x_1 + x_3*(x_1*(x_3 + x_4) + x_2*x_5))/x_3', 'x_0*x_3 + x_1*x_4 + x_2/x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_5*(x_2 - 2.33486982377251e-16)'];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.2477783693504134e-30, 5.1433731020409966e-30, 6.815758221109542e-30, 0.0, 5.1433731020409966e-30, 5.301145283085199e-30, 6.184669496932733e-30, 0.0, 6.437104986603456e-30, 4.890937612370273e-30];[99.952, 99.922, 99.959, 99.966, 99.93, 99.953, 99.963, 99.944, 99.936, 99.958, 99.966, 99.944, 99.953, 99.96, 99.979, 99.943, 99.95, 99.968, 99.959, 99.945];[96.0, 94.0, 100.0, 92.0, 96.0, 92.0, 90.0, 100.0, 92.0, 100.0, 92.0, 94.0, 100.0, 94.0, 92.0, 94.0, 98.0, 94.0, 94.0, 90.0];[48.0, 32.0, 44.0, 42.0, 36.0, 38.0, 44.0, 24.0, 68.0, 42.0, 54.0, 34.0, 32.0, 34.0, 42.0, 40.0, 54.0, 42.0, 40.0, 92.0];[32145, 64746, 67607, 4031, 45416, 13631, 36727, 78720, 54026, 62019, 56377, 68082, 4270, 5167, 891, 70767, 14388, 1492, 3944, 73264];['seed_20', 'seed_32', 'seed_56', 'seed_36', 'seed_43', 'seed_33', 'seed_31', 'seed_24', 'seed_19', 'seed_48', 'seed_18', 'seed_11', 'seed_14', 'seed_35', 'seed_56', 'seed_36', 'seed_29', 'seed_28', 'seed_24', 'seed_13'];5_5_50_100000_0.05_0.4_0.1
5;5;50;100000;0.05;0.4;0.4;10;[True, True, True, True, True, True, True, True, True, True];['I.8.14', 'I.8.14', 'I.8.14', 'I.8.14', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', '(x_1 + x_2 + x_4*(x_0*x_3 - x_2*(x_4 - x_5)))/x_4', '(x_1 + (x_4 - x_5)*(x_0*x_3 + x_5*(x_1 + x_2)))/(x_4 - x_5)'];[0.0, 0.0, 0.0, 0.0, 8.898351010893014e-30, 0.0, 0.0, 7.951717924627799e-30, 7.699282434957075e-30, 7.541510253912873e-30];[99.936, 99.961, 99.934, 99.941, 99.943, 99.971, 99.972, 99.967, 99.941, 99.957];[90.0, 96.0, 90.0, 96.0, 90.0, 94.0, 96.0, 94.0, 94.0, 90.0];[36.0, 40.0, 54.0, 42.0, 42.0, 52.0, 44.0, 58.0, 46.0, 52.0];[43661, 18457, 73433, 60714, 56076, 4816, 13101, 8114, 24771, 4456];['seed_18', 'seed_15', 'seed_31', 'seed_58', 'seed_46', 'seed_34', 'seed_44', 'seed_36', 'seed_25', 'seed_13'];5_5_50_100000_0.05_0.4_0.4
5;5;50;100000;0.05;0.5;0.05;12;[True, True, True, True, True, True, True, True, True, True, True, True];['I.8.14', 'I.8.14', 'I.8.14', 'I.8.14', 'I.8.14', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*log(2.718281828459045**x_5)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 0.0, 0.0, 0.0, 9.939647405784748e-30, 5.5220263365470826e-30, 0.0, 5.017155357205635e-30, 9.245449809190259e-30, 0.0, 6.2477783693504134e-30];[99.938, 99.942, 99.964, 99.949, 99.951, 99.966, 99.97, 99.953, 99.946, 99.97, 99.957, 99.962];[98.0, 90.0, 92.0, 94.0, 90.0, 94.0, 88.0, 100.0, 94.0, 98.0, 94.0, 92.0];[32.0, 36.0, 40.0, 52.0, 92.0, 60.0, 46.0, 32.0, 42.0, 52.0, 32.0, 54.0];[96074, 60291, 14285, 27508, 85184, 19157, 27631, 5450, 11669, 23020, 1955, 5470];['seed_42', 'seed_55', 'seed_40', 'seed_30', 'seed_13', 'seed_16', 'seed_37', 'seed_33', 'seed_28', 'seed_50', 'seed_24', 'seed_19'];5_5_50_100000_0.05_0.5_0.05
5;5;50;100000;0.05;0.5;0.6;8;[True, True, True, True, True, True, True, True];['I.8.14', 'I.8.14', 'I.8.14', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2.0 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1 + x_1**1.0*(x_4 - 1.0) + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 0.0, 4.259848888193464e-30, 9.939647405784748e-30, 1.5051466071616904e-29, 6.815758221109542e-30, 0.0];[99.949, 99.944, 99.97, 99.957, 99.966, 99.946, 99.962, 99.947];[92.0, 88.0, 100.0, 100.0, 94.0, 98.0, 96.0, 92.0];[42.0, 50.0, 40.0, 48.0, 50.0, 62.0, 56.0, 50.0];[31159, 55994, 18296, 21138, 5746, 99232, 12030, 12462];['seed_46', 'seed_44', 'seed_56', 'seed_15', 'seed_34', 'seed_40', 'seed_27', 'seed_19'];5_5_50_100000_0.05_0.5_0.6
