regs;inst;popS;gen;mutInst;mutRegs;cross;count;good_fitness;function_dir;final_function;final_fitness;stagnation;start_diversity;end_diversity;found_generation;seed_dir;parameter_combination
5;5;10;500000;0.09;0.5;0.4;4;[True, True, True, True];['I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', '1.0*x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 - 2.33486982377251e-16*x_0/x_4 + x_1*x_4 + x_2*x_5 - 2.33486982377251e-16'];[5.5220263365470826e-30, 0.0, 0.0, 6.878867093527223e-30];[99.9904, 99.989, 99.9922, 99.9942];[100.0, 100.0, 100.0, 100.0];[60.0, 100.0, 100.0, 80.0];[60646, 54285, 26939, 12924];['seed_8', 'seed_1', 'seed_4', 'seed_7'];5_5_10_500000_0.09_0.5_0.4
5;5;10;500000;0.09;0.6;0.0;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.991];[90.0];[90.0];[138510];['seed_7'];5_5_10_500000_0.09_0.6_0.0
5;5;10;500000;0.09;0.7;0.1;2;[True, True];['I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0**1.0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 5.2064819744586776e-30];[99.987, 99.9878];[90.0, 100.0];[100.0, 60.0];[125100, 53784];['seed_1', 'seed_9'];5_5_10_500000_0.09_0.7_0.1
5;5;25;200000;0.05;0.1;0.15;4;[True, True, True, True];['I.8.14', 'I.8.14', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 5.1433731020409966e-30, 7.005084838362585e-30];[99.975, 99.9595, 99.978, 99.9845];[96.0, 100.0, 100.0, 100.0];[48.0, 48.0, 48.0, 52.0];[84532, 82892, 130259, 21544];['seed_9', 'seed_8', 'seed_2', 'seed_3'];5_5_25_200000_0.05_0.1_0.15
5;5;25;200000;0.05;0.4;0.0;3;[True, True, True];['I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', '2.718281828459045**log(x_3)*(x_0 - x_1) + x_1*(x_3 + x_4) + x_2*x_5'];[4.322957760611145e-30, 0.0, 7.289074764242149e-30];[99.971, 99.9685, 99.983];[100.0, 100.0, 100.0];[92.0, 36.0, 68.0];[41108, 43718, 41233];['seed_10', 'seed_6', 'seed_5'];5_5_25_200000_0.05_0.4_0.0
5;5;25;200000;0.05;0.6;0.5;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[1.1359597035182569e-29];[99.9795];[100.0];[72.0];[174262];['seed_1'];5_5_25_200000_0.05_0.6_0.5
5;5;25;200000;0.07;0.1;0.0;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[6.815758221109542e-30];[99.9805];[96.0];[52.0];[16161];['seed_9'];5_5_25_200000_0.07_0.1_0.0
5;5;25;200000;0.07;0.1;0.15;2;[True, True];['I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 5.5220263365470826e-30];[99.9795, 99.98];[96.0, 100.0];[76.0, 32.0];[11163, 150393];['seed_4', 'seed_3'];5_5_25_200000_0.07_0.1_0.15
5;5;25;200000;0.07;0.2;0.15;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.742907390008966e-30, 6.05845175209737e-30];[99.9795, 99.969];[100.0, 100.0];[56.0, 80.0];[5505, 31366];['seed_10', 'seed_8'];5_5_25_200000_0.07_0.2_0.15
5;5;25;200000;0.07;0.2;0.3;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[99.973];[100.0];[44.0];[42624];['seed_1'];5_5_25_200000_0.07_0.2_0.3
5;5;25;200000;0.07;0.4;0.0;3;[True, True, True];['I.8.14', 'I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 0.0];[99.976, 99.9855, 99.979];[100.0, 96.0, 100.0];[60.0, 36.0, 80.0];[34135, 5865, 18616];['seed_8', 'seed_1', 'seed_7'];5_5_25_200000_0.07_0.4_0.0
5;5;25;200000;0.07;0.5;0.7;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.976];[92.0];[60.0];[65307];['seed_10'];5_5_25_200000_0.07_0.5_0.7
5;5;25;200000;0.09;0.1;0.15;3;[True, True, True];['I.8.14', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2.0 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 7.099748146989106e-30, 0.0];[99.9655, 99.968, 99.979];[100.0, 100.0, 100.0];[76.0, 56.0, 88.0];[193912, 63947, 68621];['seed_8', 'seed_1', 'seed_5'];5_5_25_200000_0.09_0.1_0.15
5;5;25;200000;0.09;0.3;0.2;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[99.975];[96.0];[100.0];[37308];['seed_9'];5_5_25_200000_0.09_0.3_0.2
5;5;25;200000;0.09;0.3;0.4;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[99.9495];[100.0];[56.0];[88014];['seed_2'];5_5_25_200000_0.09_0.3_0.4
5;5;25;200000;0.09;0.5;0.15;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[6.2477783693504134e-30];[99.9895];[100.0];[68.0];[8904];['seed_1'];5_5_25_200000_0.09_0.5_0.15
5;5;25;200000;0.09;0.6;0.0;2;[True, True];['I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 1.069695387479692e-29];[99.979, 99.984];[96.0, 100.0];[72.0, 88.0];[100861, 74353];['seed_4', 'seed_5'];5_5_25_200000_0.09_0.6_0.0
5;5;25;200000;0.09;0.6;0.2;2;[True, True];['I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2.0 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0];[99.969, 99.9895];[96.0, 100.0];[28.0, 84.0];[149056, 4964];['seed_7', 'seed_3'];5_5_25_200000_0.09_0.6_0.2
5;5;50;100000;0.05;0.2;0.15;4;[True, True, True, True];['I.8.14', 'I.8.14', 'I.11.19', 'I.11.19'];['sqrt((-x_0 + x_1)**2.0 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', '1.0*x_0*x_3 + 1.0*x_1*x_4 + 1.0*x_2*x_5'];[0.0, 0.0, 5.5220263365470826e-30, 5.774461826217807e-30];[99.956, 99.936, 99.927, 99.96];[96.0, 96.0, 98.0, 98.0];[60.0, 40.0, 86.0, 76.0];[18040, 34583, 52236, 40541];['seed_9', 'seed_4', 'seed_9', 'seed_7'];5_5_50_100000_0.05_0.2_0.15
5;5;50;100000;0.05;0.2;0.5;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4**1.0 + x_2*x_5'];[5.1433731020409966e-30];[99.934];[92.0];[38.0];[42647];['seed_10'];5_5_50_100000_0.05_0.2_0.5
5;5;50;100000;0.05;0.3;0.0;5;[True, True, True, True, True];['I.8.14', 'I.8.14', 'I.8.14', 'I.11.19', 'I.11.19'];['sqrt(1.0*(x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 0.0, 5.1433731020409966e-30, 8.803687702266493e-30];[99.947, 99.968, 99.935, 99.979, 99.945];[94.0, 98.0, 92.0, 98.0, 96.0];[62.0, 30.0, 50.0, 32.0, 40.0];[90019, 32213, 46391, 4175, 24622];['seed_10', 'seed_1', 'seed_3', 'seed_5', 'seed_3'];5_5_50_100000_0.05_0.3_0.0
5;5;50;100000;0.05;0.3;0.2;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 4.8593831761614335e-30];[99.965, 99.953];[96.0, 94.0];[36.0, 66.0];[20656, 70856];['seed_1', 'seed_4'];5_5_50_100000_0.05_0.3_0.2
5;5;50;100000;0.05;0.4;0.1;2;[True, True];['I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 6.784203784900701e-30];[99.951, 99.943];[92.0, 100.0];[34.0, 86.0];[37380, 62607];['seed_7', 'seed_6'];5_5_50_100000_0.05_0.4_0.1
5;5;50;100000;0.05;0.4;0.4;5;[True, True, True, True, True];['I.8.14', 'I.8.14', 'I.11.19', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 9.21389537298142e-30, 0.0, 4.480729941655348e-30];[99.945, 99.902, 99.952, 99.95, 99.922];[94.0, 96.0, 98.0, 100.0, 96.0];[32.0, 44.0, 60.0, 58.0, 50.0];[42891, 87655, 68010, 61709, 22526];['seed_6', 'seed_4', 'seed_9', 'seed_6', 'seed_3'];5_5_50_100000_0.05_0.4_0.4
5;5;50;100000;0.05;0.4;0.5;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[8.929905447101855e-30];[99.952];[92.0];[60.0];[21598];['seed_10'];5_5_50_100000_0.05_0.4_0.5
5;5;50;100000;0.05;0.5;0.05;6;[True, True, True, True, True, True];['I.8.14', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 8.582806648804609e-30, 0.0, 1.1201824854138368e-29, 4.827828739952592e-30, 1.0476072821335036e-29];[99.943, 99.958, 99.951, 99.946, 99.967, 99.947];[96.0, 92.0, 96.0, 96.0, 98.0, 98.0];[34.0, 62.0, 82.0, 46.0, 74.0, 58.0];[44804, 21333, 17804, 69468, 37917, 21804];['seed_8', 'seed_8', 'seed_2', 'seed_1', 'seed_5', 'seed_7'];5_5_50_100000_0.05_0.5_0.05
5;5;50;100000;0.05;0.5;0.6;4;[True, True, True, True];['I.8.14', 'I.8.14', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2/x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 7.162857019406787e-30, 4.322957760611145e-30];[99.918, 99.947, 99.966, 99.97];[96.0, 92.0, 96.0, 96.0];[56.0, 32.0, 52.0, 60.0];[66452, 94726, 21073, 21440];['seed_9', 'seed_2', 'seed_2', 'seed_3'];5_5_50_100000_0.05_0.5_0.6
5;5;50;100000;0.05;0.6;0.15;3;[True, True, True];['I.8.14', 'I.11.19', 'I.11.19'];['sqrt(1.0*(x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*(x_2 + x_3) + x_1*x_4 - (x_0 - x_5)*(x_2 - 2.33486982377251e-16)'];[0.0, 0.0, 1.1548923652435613e-29];[99.96, 99.967, 99.967];[98.0, 94.0, 98.0];[40.0, 44.0, 78.0];[76032, 540, 18371];['seed_1', 'seed_4', 'seed_7'];5_5_50_100000_0.05_0.6_0.15
5;5;50;100000;0.05;0.6;0.2;6;[True, True, True, True, True, True];['I.8.14', 'I.8.14', 'I.11.19', 'I.11.19', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 0.0, 0.0, 1.0854726055841122e-29, 0.0];[99.93, 99.93, 99.957, 99.954, 99.945, 99.976];[94.0, 94.0, 98.0, 100.0, 96.0, 94.0];[36.0, 42.0, 40.0, 42.0, 60.0, 18.0];[54353, 86501, 30959, 88717, 52478, 3785];['seed_10', 'seed_5', 'seed_9', 'seed_6', 'seed_2', 'seed_4'];5_5_50_100000_0.05_0.6_0.2
5;5;50;100000;0.07;0.1;0.05;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2.0 + (x_2 - x_3)**2.0)'];[0.0];[99.944];[96.0];[62.0];[61657];['seed_8'];5_5_50_100000_0.07_0.1_0.05
5;5;50;100000;0.07;0.1;0.5;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[99.982];[100.0];[44.0];[112];['seed_6'];5_5_50_100000_0.07_0.1_0.5
5;5;50;100000;0.07;0.2;0.3;3;[True, True, True];['I.11.19', 'I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', '(x_0 + (x_3 + 1.0)*(-1.0*x_0 + x_1*x_4 + x_2*x_5))/(x_3 + 1.0)'];[1.429415960260474e-29, 7.036639274571425e-30, 5.490471900338242e-30];[99.958, 99.967, 99.944];[92.0, 96.0, 96.0];[86.0, 56.0, 86.0];[29023, 31607, 30417];['seed_8', 'seed_2', 'seed_1'];5_5_50_100000_0.07_0.2_0.3
5;5;50;100000;0.07;0.3;0.0;3;[True, True, True];['I.8.14', 'I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 0.0];[99.942, 99.945, 99.955];[92.0, 92.0, 92.0];[42.0, 60.0, 80.0];[79470, 99134, 2063];['seed_2', 'seed_3', 'seed_10'];5_5_50_100000_0.07_0.3_0.0
5;5;50;100000;0.07;0.3;0.05;4;[True, True, True, True];['I.8.14', 'I.8.14', 'I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 0.0, 0.0];[99.967, 99.941, 99.971, 99.946];[94.0, 96.0, 92.0, 96.0];[50.0, 82.0, 60.0, 88.0];[8995, 23166, 55674, 75245];['seed_10', 'seed_4', 'seed_7', 'seed_3'];5_5_50_100000_0.07_0.3_0.05
5;5;50;100000;0.07;0.4;0.1;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.955];[96.0];[30.0];[48593];['seed_9'];5_5_50_100000_0.07_0.4_0.1
5;5;50;100000;0.07;0.4;0.3;6;[True, True, True, True, True, True];['I.8.14', 'I.8.14', 'I.8.14', 'I.8.14', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + 1.0*(x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((-x_0 + x_1)**2.0 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_1**2*(x_0*x_3 + x_1*x_4 + x_2*x_5)/(x_0*x_3 + x_1*x_4)**2'];[0.0, 0.0, 0.0, 0.0, 3.754977908852016e-30, 8.267262286716204e-30];[99.943, 99.959, 99.955, 99.951, 99.94, 99.974];[96.0, 98.0, 94.0, 96.0, 94.0, 96.0];[70.0, 70.0, 68.0, 58.0, 88.0, 86.0];[21734, 12073, 19188, 32001, 56498, 7803];['seed_8', 'seed_1', 'seed_5', 'seed_4', 'seed_4', 'seed_3'];5_5_50_100000_0.07_0.4_0.3
5;5;50;100000;0.07;0.5;0.7;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.96];[96.0];[66.0];[64665];['seed_8'];5_5_50_100000_0.07_0.5_0.7
5;5;50;100000;0.07;0.6;0.3;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.928];[96.0];[68.0];[64377];['seed_8'];5_5_50_100000_0.07_0.6_0.3
5;5;50;100000;0.09;0.1;0.3;2;[True, True];['I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 5.1118186658321575e-30];[99.914, 99.974];[98.0, 92.0];[56.0, 78.0];[43672, 745];['seed_1', 'seed_8'];5_5_50_100000_0.09_0.1_0.3
5;5;50;100000;0.09;0.2;0.5;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[9.560994171278662e-30];[99.969];[96.0];[74.0];[6690];['seed_1'];5_5_50_100000_0.09_0.2_0.5
5;5;50;100000;0.09;0.3;0.4;2;[True, True];['I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0];[99.96, 99.953];[94.0, 94.0];[34.0, 62.0];[50643, 59055];['seed_10', 'seed_4'];5_5_50_100000_0.09_0.3_0.4
5;5;50;100000;0.09;0.5;0.6;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[5.9637884434708496e-30];[99.953];[94.0];[50.0];[32485];['seed_4'];5_5_50_100000_0.09_0.5_0.6
5;5;50;100000;0.09;0.6;0.4;4;[True, True, True, True];['I.8.14', 'I.11.19', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 5.490471900338242e-30, 0.0, 5.1433731020409966e-30];[99.965, 99.947, 99.926, 99.974];[94.0, 92.0, 96.0, 94.0];[52.0, 100.0, 92.0, 68.0];[67229, 32586, 17347, 83370];['seed_6', 'seed_8', 'seed_2', 'seed_4'];5_5_50_100000_0.09_0.6_0.4
5;5;50;100000;0.09;0.6;0.7;3;[True, True, True];['I.8.14', 'I.8.14', 'I.11.19'];['sqrt((-x_0 + x_1)**2.0 + (x_2 - x_3)**2)', '1.4142135623731*sqrt(-x_0 + x_1 + 0.5*(x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 0.0, 0.0];[99.95, 99.942, 99.954];[94.0, 96.0, 92.0];[56.0, 36.0, 48.0];[43680, 62860, 10263];['seed_6', 'seed_4', 'seed_10'];5_5_50_100000_0.09_0.6_0.7
5;5;50;100000;0.09;0.7;0.4;2;[True, True];['I.11.19', 'I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[4.7962743037437525e-30, 0.0];[99.958, 99.951];[100.0, 96.0];[72.0, 60.0];[93519, 36834];['seed_6', 'seed_3'];5_5_50_100000_0.09_0.7_0.4
5;5;75;66666;0.05;0.4;0.5;2;[True, True];['I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 4.890937612370273e-30];[99.91149911499116, 99.90249902499023];[90.67, 92.0];[45.33, 69.33];[47775, 45023];['seed_2', 'seed_5'];5_5_75_66666_0.05_0.4_0.5
5;5;75;66666;0.05;0.5;0.15;1;[True];['I.11.19'];['x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0];[99.92349923499236];[92.0];[32.0];[31312];['seed_5'];5_5_75_66666_0.05_0.5_0.15
5;5;75;66666;0.05;0.7;0.15;1;[True];['I.8.14'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)'];[0.0];[99.91299912999128];[90.67];[34.67];[28269];['seed_9'];5_5_75_66666_0.05_0.7_0.15
5;5;75;66666;0.05;0.7;0.4;6;[True, True, True, True, True, True];['I.8.14', 'I.8.14', 'I.8.14', 'I.11.19', 'I.11.19', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2.0 + (x_2 - x_3)**2)', 'sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_1*x_4 + x_2*x_5', 'x_0*x_3 + x_2*x_5 + x_4/x_1'];[0.0, 0.0, 0.0, 0.0, 4.827828739952592e-30, 8.425034467760407e-30];[99.95949959499596, 99.95949959499596, 99.88149881498816, 99.939999399994, 99.93249932499324, 99.939999399994];[97.33, 88.0, 90.67, 92.0, 96.0, 92.0];[52.0, 38.67, 44.0, 32.0, 45.33, 45.33];[2422, 44775, 32777, 9039, 5885, 1709];['seed_1', 'seed_5', 'seed_7', 'seed_10', 'seed_2', 'seed_3'];5_5_75_66666_0.05_0.7_0.4
5;5;75;66666;0.07;0.1;0.2;2;[True, True];['I.8.14', 'I.11.19'];['sqrt((x_0 - x_1)**2 + (x_2 - x_3)**2)', 'x_0*x_3 + x_1*x_4 + x_2*x_5'];[0.0, 5.238036410667518e-30];[99.90549905499056, 99.95049950499504];[97.33, 96.0];[37.33, 85.33];[30771, 564];['seed_1', 'seed_2'];5_5_75_66666_0.07_0.1_0.2
