regs;inst;popS;gen;mutInst;mutRegs;cross;count;good_fitness;function_dir;final_function;final_fitness;stagnation;start_diversity;end_diversity;found_generation;seed_dir;parameter_combination
5;5;75;66666;0.09;0.1;0.6;4;[True, True, True, True];['II.38.14', 'I.27.6', 'II.3.24', 'II.3.24'];['x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 7.588163980885709e-33, 7.068012432624251e-35, 6.752039551123217e-35];[99.9759997599976, 99.98349983499834, 99.9579995799958, 99.94149941499415];[93.33, 89.33, 94.67, 92.0];[50.67, 50.67, 49.33, 14.67];[64279, 107, 7279, 10500];['seed_2', 'seed_5', 'seed_1', 'seed_3'];5_5_75_66666_0.09_0.1_0.6
5;5;75;66666;0.09;0.2;0.6;6;[True, True, True, True, False, False];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0/(2*x_1 + 2.0)', '0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07950878994255646*x_0/x_1**2', '1.25*x_0*asin(0.25/x_1)**2'];[0.0, 0.0, 1.5946699939526308e-33, 7.588163980885709e-33, 3.667598700608959e-09, 3.013577047561746e-07];[99.97449974499744, 99.96849968499684, 99.96699966999672, 99.98949989499894, 99.969999699997, 99.9339993399934];[94.67, 92.0, 92.0, 89.33, 94.67, 92.0];[25.33, 64.0, 22.67, 46.67, 18.67, 29.33];[1086, 1640, 21769, 21, 66666, 66666];['seed_1', 'seed_5', 'seed_3', 'seed_5', 'seed_1', 'seed_5'];5_5_75_66666_0.09_0.2_0.6
5;5;75;66666;0.09;0.3;0.7;4;[True, True, True, True];['II.38.14', 'II.38.14', 'II.3.24', 'II.3.24'];['x_0/(2*x_1 + 2.0)', 'x_0/(2*x_1 + 2.0)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 7.721023054393045e-35, 7.068012432624251e-35];[99.9729997299973, 99.96699966999672, 99.94749947499474, 99.97449974499744];[94.67, 92.0, 94.67, 92.0];[29.33, 34.67, 8.0, 32.0];[1417, 3203, 58676, 4944];['seed_1', 'seed_3', 'seed_1', 'seed_5'];5_5_75_66666_0.09_0.3_0.7
5;5;75;66666;0.09;0.4;0.4;6;[True, True, True, True, True, True];['II.38.14', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 7.588163980885709e-33, 7.068012432624251e-35, 2.211584475591858e-34, 7.721023054393045e-35, 7.068012432624251e-35];[99.98049980499805, 99.96249962499624, 99.98049980499805, 99.969999699997, 99.95649956499564, 99.9849998499985];[93.33, 94.67, 93.33, 94.67, 93.33, 92.0];[26.67, 33.33, 54.67, 73.33, 28.0, 48.0];[2581, 38122, 1698, 20223, 26670, 1456];['seed_2', 'seed_2', 'seed_2', 'seed_1', 'seed_4', 'seed_3'];5_5_75_66666_0.09_0.4_0.4
5;5;100;50000;0.05;0.3;0.05;8;[True, True, True, True, False, False, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'II.38.14', 'II.3.24', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', 'x_0/(2*x_1 + 2.0)', '0.080000000000000015*x_0/x_1**2', '0.0795259024536832*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 0.0, 0.0, 1.3880748352977865e-07, 2.067663842683158e-09, 1.086796249086641e-34, 8.38080452362258e-35];[99.974, 99.974, 99.972, 99.96, 99.94, 99.96, 99.964, 99.948];[92.0, 94.0, 92.0, 90.0, 92.0, 94.0, 91.0, 90.0];[29.0, 25.0, 37.0, 27.0, 43.0, 51.0, 42.0, 37.0];[731, 386, 203, 428, 50000, 50000, 5234, 15711];['seed_2', 'seed_1', 'seed_5', 'seed_3', 'seed_2', 'seed_1', 'seed_4', 'seed_3'];5_5_100_50000_0.05_0.3_0.05
5;5;100;50000;0.05;0.3;0.2;10;[True, True, True, True, True, True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + 1.0*x_1)', '1.0*x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 0.0, 0.0, 6.070531184708567e-33, 9.105796777062851e-33, 5.30006892898753e-35, 1.1154595033370915e-34, 8.316105314553323e-35, 8.316105314553323e-35];[99.98, 99.956, 99.972, 99.97, 99.924, 99.934, 99.948, 99.944, 99.884, 99.97];[92.0, 94.0, 90.0, 94.0, 95.0, 96.0, 92.0, 94.0, 92.0, 90.0];[26.0, 18.0, 61.0, 16.0, 56.0, 20.0, 45.0, 47.0, 49.0, 43.0];[117, 43889, 273, 817, 18363, 29067, 23527, 6210, 17976, 2317];['seed_2', 'seed_1', 'seed_3', 'seed_2', 'seed_1', 'seed_4', 'seed_2', 'seed_1', 'seed_5', 'seed_3'];5_5_100_50000_0.05_0.3_0.2
5;5;100;50000;0.05;0.4;0.5;7;[True, True, True, True, True, False, False];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1.0)', '0.5/((x_1 + 1)/x_0)**1.0', 'x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.0793800045336753*x_0/x_1**2', '0.07985518574136048*x_0/x_1**2'];[0.0, 2.1840045569351254e-33, 0.0, 7.588163980885709e-33, 1.669465288902232e-34, 3.031726849756042e-08, 5.996490061827283e-08];[99.972, 99.978, 99.984, 99.946, 99.952, 99.964, 99.968];[92.0, 91.0, 90.0, 91.0, 92.0, 91.0, 90.0];[34.0, 46.0, 24.0, 29.0, 28.0, 16.0, 35.0];[1101, 2930, 176, 226, 39761, 50000, 50000];['seed_2', 'seed_4', 'seed_3', 'seed_5', 'seed_2', 'seed_4', 'seed_3'];5_5_100_50000_0.05_0.4_0.5
5;5;100;50000;0.05;0.5;0.15;6;[True, True, True, True, False, True];['II.38.14', 'II.38.14', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24'];['x_0/(2*x_1 + 2.0)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + 1.0*x_1)', '0.07957747154594767*x_0/x_1**2', '0.07959944605182775*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 1.835411237001036e-33, 9.105796777062851e-33, 1.730779074241123e-34, 3.7543883718027685e-10, 4.555275708306528e-35];[99.986, 99.938, 99.974, 99.952, 99.932, 99.948];[92.0, 92.0, 91.0, 94.0, 91.0, 90.0];[21.0, 47.0, 13.0, 43.0, 38.0, 33.0];[108, 8541, 292, 45559, 50000, 12904];['seed_2', 'seed_5', 'seed_5', 'seed_1', 'seed_4', 'seed_3'];5_5_100_50000_0.05_0.5_0.15
5;5;100;50000;0.05;0.5;0.7;6;[True, True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1**1.0 + 1)', 'x_0/(2*x_1 + 2.0)', '1.0*x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2'];[0.0, 1.835411237001036e-33, 5.6237154376107286e-34, 6.070531184708567e-33, 7.588163980885709e-33, 7.068012432624251e-35];[99.982, 99.966, 99.962, 99.964, 99.95, 99.964];[92.0, 94.0, 90.0, 94.0, 95.0, 92.0];[20.0, 28.0, 73.0, 35.0, 24.0, 36.0];[120, 21093, 11501, 8386, 7638, 10549];['seed_2', 'seed_1', 'seed_3', 'seed_2', 'seed_1', 'seed_5'];5_5_100_50000_0.05_0.5_0.7
5;5;100;50000;0.05;0.6;0.3;6;[True, True, True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 6.224605580259546e-33, 2.939300114344113e-35, 7.721023054393045e-35, 1.917052611049825e-34];[99.99, 99.98, 99.942, 99.948, 99.936, 99.972];[92.0, 91.0, 91.0, 94.0, 92.0, 90.0];[29.0, 28.0, 43.0, 41.0, 40.0, 35.0];[380, 1970, 12912, 4483, 3080, 17319];['seed_2', 'seed_4', 'seed_5', 'seed_1', 'seed_5', 'seed_3'];5_5_100_50000_0.05_0.6_0.3
5;5;100;50000;0.05;0.6;0.4;9;[True, True, True, True, True, True, True, False, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24', 'II.3.24', 'II.3.24'];['x_0/(2*x_1 + 2.0)', '0.5*x_0/(x_1 + 1.0)', 'x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.7853981633974483*x_0/x_1**2', '0.3183098861837907*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07937302142571365*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 0.0, 0.0, 4.16459780982204e-34, 8.316105314553323e-35, 7.068012432624251e-35, 3.2499426723697786e-08, 8.316105314553323e-35];[99.988, 99.95, 99.976, 99.946, 99.952, 99.952, 99.958, 99.964, 99.948];[92.0, 91.0, 90.0, 95.0, 92.0, 94.0, 92.0, 91.0, 90.0];[52.0, 63.0, 28.0, 20.0, 36.0, 40.0, 28.0, 35.0, 43.0];[1002, 32247, 368, 18543, 25985, 20128, 13997, 50000, 3407];['seed_2', 'seed_4', 'seed_3', 'seed_1', 'seed_2', 'seed_1', 'seed_5', 'seed_4', 'seed_3'];5_5_100_50000_0.05_0.6_0.4
5;5;100;50000;0.07;0.2;0.3;9;[True, True, True, True, True, False, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1*sqrt(x_2**2/(x_0*x_2 + x_1)**2)/x_2', '0.0796049449147831*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 2.3823753412070106e-33, 0.0, 7.21838543156336e-33, 7.896312771987667e-33, 5.86846870419835e-10, 7.068012432624251e-35, 1.5560912097541243e-34, 4.059800137457531e-34];[99.976, 99.948, 99.974, 99.982, 99.924, 99.94, 99.958, 99.968, 99.94];[92.0, 94.0, 90.0, 91.0, 96.0, 92.0, 92.0, 91.0, 90.0];[38.0, 21.0, 36.0, 41.0, 49.0, 49.0, 55.0, 72.0, 61.0];[5058, 1543, 150, 326, 11311, 50000, 1912, 856, 16173];['seed_2', 'seed_1', 'seed_3', 'seed_5', 'seed_4', 'seed_2', 'seed_5', 'seed_4', 'seed_3'];5_5_100_50000_0.07_0.2_0.3
5;5;100;50000;0.07;0.2;0.5;7;[True, True, True, True, True, True, False];['II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24'];['x_0/(2*x_1 + 2.0)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + 1.0*x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', 'x_0*log(0.666666666666667**(0.6931471805599453/x_1))**2'];[0.0, 0.0, 7.588163980885709e-33, 0.0, 6.452617630081765e-35, 8.316105314553323e-35, 2.707006762408987e-07];[99.958, 99.976, 99.97, 99.958, 99.94, 99.934, 99.924];[94.0, 90.0, 91.0, 92.0, 92.0, 91.0, 90.0];[42.0, 70.0, 37.0, 32.0, 52.0, 37.0, 36.0];[12128, 105, 200, 659, 18663, 34805, 50000];['seed_1', 'seed_3', 'seed_5', 'seed_3', 'seed_5', 'seed_4', 'seed_3'];5_5_100_50000_0.07_0.2_0.5
5;5;100;50000;0.07;0.3;0.4;8;[True, True, True, True, True, True, False, True];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24'];['x_0/(2*x_1 + 2.0)', 'x_0/(2*x_1 + 2.0)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957194135174988*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 1.835411237001036e-33, 8.67438846952011e-33, 7.588163980885709e-33, 2.3062258767652624e-34, 2.377835047621869e-11, 4.555275708306528e-35];[99.982, 99.978, 99.976, 99.966, 99.954, 99.944, 99.93, 99.95];[92.0, 91.0, 90.0, 91.0, 92.0, 92.0, 91.0, 90.0];[28.0, 50.0, 65.0, 34.0, 39.0, 39.0, 74.0, 56.0];[84, 6641, 25470, 1761, 5219, 38834, 50000, 4981];['seed_2', 'seed_4', 'seed_3', 'seed_5', 'seed_3', 'seed_5', 'seed_4', 'seed_3'];5_5_100_50000_0.07_0.3_0.4
5;5;100;50000;0.07;0.3;0.7;3;[True, True, True];['II.38.14', 'I.27.6', 'I.27.6'];['0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)'];[0.0, 7.588163980885709e-33, 7.588163980885709e-33];[99.958, 99.97, 99.972];[92.0, 94.0, 91.0];[45.0, 36.0, 38.0];[34160, 2308, 768];['seed_5', 'seed_2', 'seed_5'];5_5_100_50000_0.07_0.3_0.7
5;5;100;50000;0.07;0.4;0.15;8;[True, True, True, True, True, True, False, True];['I.27.6', 'I.27.6', 'I.27.6', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24'];['x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + 1.0*x_1)', '1.0*x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.079595493602586598*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[7.588163980885709e-33, 7.588163980885709e-33, 7.873201612655019e-33, 1.0022539430591175e-32, 0.0, 8.316105314553323e-35, 2.5252807025652136e-10, 8.316105314553323e-35];[99.96, 99.966, 99.954, 99.924, 99.954, 99.942, 99.956, 99.97];[94.0, 95.0, 91.0, 96.0, 92.0, 92.0, 94.0, 91.0];[28.0, 42.0, 56.0, 38.0, 60.0, 51.0, 57.0, 48.0];[433, 2931, 1026, 937, 1921, 11981, 50000, 1751];['seed_2', 'seed_1', 'seed_5', 'seed_4', 'seed_3', 'seed_2', 'seed_1', 'seed_4'];5_5_100_50000_0.07_0.4_0.15
5;5;100;50000;0.07;0.5;0.3;6;[True, True, True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'I.27.6', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(1.0*x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 7.588163980885709e-33, 6.509643212028857e-33, 7.873201612655019e-33, 7.068012432624251e-35];[99.962, 99.93, 99.978, 99.966, 99.954, 99.95];[92.0, 92.0, 94.0, 95.0, 91.0, 90.0];[73.0, 52.0, 40.0, 45.0, 38.0, 50.0];[2920, 21451, 396, 881, 789, 20193];['seed_2', 'seed_5', 'seed_2', 'seed_1', 'seed_5', 'seed_3'];5_5_100_50000_0.07_0.5_0.3
5;5;100;50000;0.07;0.5;0.5;6;[True, True, True, True, False, True];['II.38.14', 'I.27.6', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1**1.0/(x_0*x_2 + x_1**1.0)', '0.07936512817637896*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 7.749942096214236e-33, 7.588163980885709e-33, 8.427869436638544e-33, 3.505729223330027e-08, 1.5684291984603551e-34];[99.95, 99.958, 99.922, 99.946, 99.946, 99.942];[91.0, 94.0, 95.0, 91.0, 94.0, 90.0];[17.0, 30.0, 37.0, 52.0, 34.0, 28.0];[20730, 158, 4670, 742, 50000, 22114];['seed_4', 'seed_2', 'seed_1', 'seed_5', 'seed_1', 'seed_3'];5_5_100_50000_0.07_0.5_0.5
5;5;100;50000;0.07;0.7;0.3;8;[True, True, True, True, True, True, False, True];['II.38.14', 'I.27.6', 'I.27.6', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1.0)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.49012907173427358*x_0*(-x_1*sin(1/x_1) + 1)', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 8.204461563089625e-33, 7.256904030451105e-33, 7.588163980885709e-33, 1.0870219440019991e-34, 8.782587374983097e-07, 4.555275708306528e-35];[99.952, 99.93, 99.962, 99.956, 99.974, 99.946, 99.958, 99.964];[90.0, 94.0, 95.0, 91.0, 92.0, 92.0, 91.0, 90.0];[37.0, 39.0, 46.0, 49.0, 39.0, 47.0, 62.0, 42.0];[49284, 10783, 10167, 746, 9429, 27945, 50000, 11322];['seed_3', 'seed_2', 'seed_1', 'seed_5', 'seed_3', 'seed_2', 'seed_4', 'seed_3'];5_5_100_50000_0.07_0.7_0.3
5;5;100;50000;0.09;0.1;0.0;11;[True, True, True, True, True, True, True, True, True, True, True];['II.38.14', 'II.38.14', 'II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1)', '(0.5*x_0/(x_1 + 1.0))**(1.0**(0.5*x_0/(x_1 + 1.0)))', 'x_0/(2*x_1 + 2.0)', '1.0*sqrt(x_0**2*x_1**2/(x_0*x_2 + 1.0*x_1)**2)', '1.0*x_0*x_1/(x_0*x_2 + x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 0.0, 0.0, 0.0, 0.0, 8.081202046648842e-33, 0.0, 9.105796777062851e-33, 4.996133109638919e-35, 6.452617630081765e-35, 3.705910510176376e-35];[99.962, 99.97, 99.922, 99.97, 99.926, 99.926, 99.918, 99.936, 99.922, 99.95, 99.95];[92.0, 94.0, 92.0, 91.0, 90.0, 94.0, 95.0, 92.0, 94.0, 92.0, 91.0];[45.0, 65.0, 48.0, 57.0, 40.0, 40.0, 57.0, 29.0, 63.0, 48.0, 49.0];[411, 11235, 33702, 7340, 31283, 28639, 3168, 41407, 19613, 45973, 3606];['seed_2', 'seed_1', 'seed_5', 'seed_4', 'seed_3', 'seed_2', 'seed_1', 'seed_3', 'seed_1', 'seed_5', 'seed_4'];5_5_100_50000_0.09_0.1_0.0
5;5;100;50000;0.09;0.1;0.15;7;[True, True, True, False, True, True, True];['II.38.14', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_1*sqrt((x_2 + x_1/x_0)**(-2.0))', 'asin(0.0775083878163998*x_0)/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2'];[0.0, 7.588163980885709e-33, 6.756162244910423e-33, 6.226694658378011e-07, 8.292031190248482e-35, 2.939300114344113e-35, 7.140987121923296e-35];[99.984, 99.928, 99.962, 99.932, 99.922, 99.96, 99.962];[92.0, 94.0, 95.0, 94.0, 92.0, 91.0, 90.0];[54.0, 39.0, 32.0, 51.0, 62.0, 60.0, 66.0];[60, 14435, 1764, 50000, 19072, 35299, 1360];['seed_2', 'seed_2', 'seed_1', 'seed_1', 'seed_5', 'seed_4', 'seed_3'];5_5_100_50000_0.09_0.1_0.15
5;5;100;50000;0.09;0.5;0.6;8;[True, True, True, True, True, True, False, False];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', 'x_1*sqrt((x_2 + x_1/x_0)**(-2.0))', 'x_0*x_1/(x_0*x_2 + x_1)', '0.0801373333333333*x_0/x_1**2', '0.07956019607178176*x_0/x_1**2'];[0.0, 0.0, 1.5888922041194696e-33, 7.588163980885709e-33, 7.064311036012381e-33, 9.105796777062851e-33, 2.437039745759323e-07, 2.32038961131464e-10];[99.984, 99.956, 99.936, 99.972, 99.95, 99.964, 99.958, 99.928];[94.0, 92.0, 91.0, 94.0, 95.0, 91.0, 92.0, 90.0];[19.0, 42.0, 49.0, 50.0, 28.0, 32.0, 47.0, 15.0];[3748, 10140, 29339, 3777, 5545, 693, 50000, 50000];['seed_1', 'seed_5', 'seed_4', 'seed_2', 'seed_1', 'seed_5', 'seed_2', 'seed_3'];5_5_100_50000_0.09_0.5_0.6
5;5;100;50000;0.09;0.5;0.7;4;[True, True, True, True];['II.38.14', 'II.38.14', 'I.27.6', 'II.3.24'];['x_0/(2*x_1 + 2.0)', '0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2'];[5.6237154376107286e-34, 0.0, 7.588163980885709e-33, 8.643362941822245e-35];[99.976, 99.966, 99.96, 99.97];[92.0, 92.0, 91.0, 91.0];[26.0, 35.0, 43.0, 14.0];[2075, 2663, 809, 7251];['seed_2', 'seed_5', 'seed_5', 'seed_4'];5_5_100_50000_0.09_0.5_0.7
5;5;150;33333;0.05;0.3;0.4;5;[True, True, False, True, False];['II.38.14', 'II.38.14', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1.0)', 'x_0/(2*x_1 + 2.0)', '0.07985518574136048*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.0794419729463549*x_0/x_1**2'];[0.0, 0.0, 5.996490061827287e-08, 6.984505313941833e-35, 1.4274817773860282e-08];[99.9489994899949, 99.9429994299943, 99.9519995199952, 99.909999099991, 99.9309993099931];[87.33, 90.67, 90.0, 91.33, 89.33];[36.67, 38.67, 34.0, 34.67, 33.33];[24563, 1597, 33333, 10662, 33333];['seed_5', 'seed_3', 'seed_2', 'seed_1', 'seed_4'];5_5_150_33333_0.05_0.3_0.4
5;5;150;33333;0.05;0.6;0.5;4;[True, True, True, False];['II.38.14', 'II.38.14', 'I.27.6', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0/(2*x_1 + 2.0)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.080000000000000006*x_0/x_1**2'];[0.0, 0.0, 8.204461563089625e-33, 1.3880748352978069e-07];[99.9819998199982, 99.9849998499985, 99.9279992799928, 99.9639996399964];[90.0, 90.67, 91.33, 89.33];[38.0, 33.33, 32.0, 26.0];[1152, 568, 6295, 33333];['seed_2', 'seed_3', 'seed_1', 'seed_4'];5_5_150_33333_0.05_0.6_0.5
5;5;150;33333;0.07;0.2;0.4;6;[True, True, True, True, False, False];['II.38.14', 'II.38.14', 'II.38.14', 'I.27.6', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', '0.5*x_0/(x_1 + 1.0)', '2.0*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + x_1)', '2*x_0/(x_1*(25.0*x_1 + 0.166381045871254))', '0.0801294514065757*x_0/x_1**2'];[0.0, 0.0, 0.0, 9.105796777062851e-33, 8.191153674311318e-09, 2.368903799377723e-07];[99.96699966999672, 99.9549995499955, 99.9279992799928, 99.9759997599976, 99.909999099991, 99.9219992199922];[90.0, 87.33, 90.67, 88.0, 90.0, 90.67];[53.33, 31.33, 44.67, 26.67, 15.33, 52.67];[101, 9989, 7642, 133, 33333, 33333];['seed_2', 'seed_5', 'seed_3', 'seed_5', 'seed_2', 'seed_3'];5_5_150_33333_0.07_0.2_0.4
5;5;150;33333;0.07;0.3;0.3;6;[True, True, True, True, True, False];['II.38.14', 'I.27.6', 'I.27.6', 'II.3.24', 'II.3.24', 'II.3.24'];['0.5*x_0/(x_1 + 1)', 'x_0*x_1/(x_0*x_2 + 1.0*x_1)', 'x_0*x_1/(x_0*x_2 + x_1)', '0.07957747154594767*x_0/x_1**2', '0.07957747154594767*x_0/x_1**2', '0.28093354413009919*x_0*asin(0.28093354413009919/x_1)/x_1'];[0.0, 7.873201612655019e-33, 9.105796777062851e-33, 8.316105314553323e-35, 5.037510510787861e-35, 5.9473244865840855e-08];[99.9639996399964, 99.9429994299943, 99.9759997599976, 99.9579995799958, 99.909999099991, 99.9519995199952];[87.33, 88.0, 91.33, 91.33, 89.33, 90.67];[40.67, 47.33, 20.67, 38.0, 47.33, 56.0];[774, 56, 68, 512, 5599, 33333];['seed_5', 'seed_5', 'seed_3', 'seed_1', 'seed_4', 'seed_3'];5_5_150_33333_0.07_0.3_0.3
